GEFIS_EINHEIT,GEBIET_NAME,THEMA_NAME,SET_NAME,SUBSET_NAME,SUBSUBSET_NAME,INDIKATOR_ID,INDIKATOR_NAME,INDIKATOR_JAHR,INDIKATOR_VALUE,EINHEIT_KURZ,EINHEIT_LANG
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2008,1697,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2009,1786,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2010,1860,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2011,1856,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2012,1956,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2013,1861,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2014,1814,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2008,74,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2009,66,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2010,60,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2011,59,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2012,72,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2013,69,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2014,71,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2008,194,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2009,253,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2010,246,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2011,381,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2012,190,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2013,178,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2014,167,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2008,412,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2009,458,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2010,540,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2011,457,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2012,535,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2013,519,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2014,600,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2008,224,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2009,225,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2010,232,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2011,202,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2012,223,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2013,207,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1128,6 Nettoaufwendungen Verkehr [Fr./Einw.],2014,204,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2008,89,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2009,101,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2010,99,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2011,85,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2012,81,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2013,106,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1129,7 Nettoaufwendungen Umwelt und Raumordnung [Fr./Einw.],2014,105,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2008,-96,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2009,-82,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2010,-90,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2011,-82,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2012,-80,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2013,-79,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1130,8 Nettoaufwendungen Volkswirtschaft [Fr./Einw.],2014,-78,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2008,-3045,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2009,-3277,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2010,-3436,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2011,-3426,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2012,-3498,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2013,-3390,Fr./Einw.,Franken pro Einwohner
813200E,Egg_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1131,9 Nettoaufwendungen Finanzen und Steuern [Fr./Einw.],2014,-3416,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2008,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2009,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2010,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2011,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2012,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2013,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,1,Einheit,2014,813400E,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2008,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2009,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2010,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2011,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2012,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2013,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Porträt,null,null,null,3,BFS-Nr. / SGEM,2014,131,null,null
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2008,254,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2009,238,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2010,175,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2011,195,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2012,202,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2013,433,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1122,0 Nettoaufwendungen Behörden und allg. Verwaltung [Fr./Einw.],2014,449,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2008,189,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2009,205,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2010,264,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2011,273,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2012,249,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2013,239,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1123,1 Nettoaufwendungen Rechtschutz und Sicherheit [Fr./Einw.],2014,266,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2008,1715,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2009,1768,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2010,1701,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2011,1668,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2012,1898,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2013,2052,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1124,2 Nettoaufwendungen Bildung [Fr./Einw.],2014,1905,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2008,240,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2009,247,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2010,236,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2011,222,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2012,223,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2013,193,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1125,3 Nettoaufwendungen Kultur und Freizeit [Fr./Einw.],2014,198,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2008,491,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2009,438,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2010,411,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2011,520,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2012,313,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2013,320,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1126,4 Nettoaufwendungen Gesundheit [Fr./Einw.],2014,326,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2008,798,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2009,818,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2010,768,Fr./Einw.,Franken pro Einwohner
813400E,Adliswil_Konsolidierte Gemeinde,Jahresrechnung [Fr./Einw.],Erfolgsrechnung,Nettoaufwendungen nach Aufgabenbereichen,null,1127,5 Nettoaufwendungen Soziale Wohlfahrt [Fr./Einw.],2011,745,Fr./Einw.,Franken pro Einwohner
